//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
2132	4	30	0	15	4	"Scroll of Flame"	10	36	0	0	35	255	0	1	2	35	52	0	0	0	0	0	0	0	0	0	100	0	0	0	0	21000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2133	5	30	0	15	5	"Scroll of Teleport"	10	36	0	0	17	255	0	1	2	17	25	0	0	0	0	0	0	0	0	0	100	0	0	0	0	5000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2134	6	30	0	15	6	"Scroll of Ice"	10	36	0	0	25	255	0	1	2	25	37	0	0	0	0	0	0	0	0	0	100	0	0	0	0	14000	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2135	7	30	0	15	7	"Scroll of Twister"	10	36	0	0	40	255	0	1	2	40	60	0	0	0	0	0	0	0	0	0	100	0	0	0	0	25000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2136	8	30	0	15	8	"Scroll of Evil Spirit"	10	36	0	0	50	255	0	1	2	50	75	0	0	0	0	0	0	0	0	0	100	0	0	0	0	35000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2137	9	30	0	15	9	"Scroll of Hellfire"	10	36	0	0	60	255	0	1	2	60	90	0	0	0	0	0	0	0	0	0	100	0	0	0	0	60000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2138	10	30	0	15	10	"Scroll of Power Wave"	10	36	0	0	9	255	0	1	2	9	13	0	0	0	0	0	0	0	0	0	100	0	0	0	0	1150	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2139	11	30	0	15	11	"Scroll of Aqua Beam"	10	36	0	0	74	255	0	1	2	74	111	0	0	0	0	0	0	0	0	0	110	0	0	0	0	100000	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2140	12	30	0	15	12	"Scroll of Cometfall"	10	36	0	0	80	255	0	1	2	80	120	0	0	0	0	0	0	0	0	0	150	0	0	0	0	175000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2141	13	30	0	15	13	"Scroll of Inferno"	10	36	0	0	88	255	0	1	2	88	132	0	0	0	0	0	0	0	0	0	200	0	0	0	0	265000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2142	14	30	0	15	14	"Scroll of Teleport Ally"	10	36	0	0	83	255	0	1	2	83	124	0	0	0	0	0	0	0	0	0	188	0	0	0	0	245000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2143	15	30	0	15	15	"Scroll of Soul Barrier"	10	36	0	0	77	255	0	1	2	77	115	0	0	0	0	0	0	0	0	0	126	0	0	0	0	135000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2144	16	30	0	15	16	"Scroll of Decay"	10	36	0	0	96	255	0	1	2	96	144	0	0	0	0	0	0	0	0	0	243	0	0	0	0	345000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2145	17	30	0	15	17	"Scroll of Ice Storm"	10	36	0	0	93	255	0	1	2	93	139	0	0	0	0	0	0	0	0	0	223	0	0	0	0	315000	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2146	18	30	0	15	18	"Scroll of Nova"	10	36	0	0	100	255	0	1	2	100	150	0	0	0	0	0	0	0	0	0	258	0	0	0	0	410000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2147	19	30	0	15	19	"Chain Lightning Parchment"	10	37	0	0	75	255	0	1	2	75	112	0	0	0	0	0	0	0	0	0	75	0	0	0	0	175000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2148	20	30	0	15	20	"Drain Life Parchment"	10	37	0	0	35	255	0	1	2	35	52	0	0	0	0	0	0	0	0	0	93	0	0	0	0	100000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2149	21	30	0	15	21	"Lightning Shock Parchment"	10	37	0	0	93	255	0	1	2	93	139	0	0	0	0	0	0	0	0	0	216	0	0	0	0	315000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2150	22	30	0	15	22	"Damage Reflection Parchment"	10	37	0	0	80	255	0	1	2	80	120	0	0	0	0	0	0	0	0	0	111	0	0	0	0	245000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2151	23	30	0	15	23	"Berserker Parchment"	10	37	0	0	83	255	0	1	2	83	124	0	0	0	0	0	0	0	0	0	181	0	0	0	0	265000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2152	24	30	0	15	24	"Sleep Parchment"	10	37	0	0	40	255	0	1	2	40	60	0	0	0	0	0	0	0	0	0	100	0	0	0	0	135000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2153	25	30	0	15	26	"Weakness Parchment"	10	37	0	0	93	255	0	1	2	93	139	0	0	0	0	0	0	0	0	0	173	0	0	0	0	410000	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2154	26	30	0	15	27	"Innovation Parchment"	10	37	0	0	111	255	0	1	2	111	166	0	0	0	0	0	0	0	0	0	201	0	0	0	0	450000	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2155	27	30	0	15	28	"Scroll of Wizardry Enhance"	10	36	0	0	100	255	0	1	2	100	150	0	0	0	0	0	0	0	0	0	118	0	0	220	0	425000	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2156	28	30	0	15	29	"Scroll of Gigantic Storm"	10	36	0	0	100	255	0	1	2	100	150	0	0	0	0	0	0	0	0	0	118	0	0	220	0	380000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2157	29	30	0	15	30	"Chain Drive Parchment"	10	37	0	0	70	255	0	1	2	70	105	0	0	0	0	0	0	0	0	0	0	0	0	150	0	100000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2158	30	30	0	15	31	"Dark Side Parchment"	10	37	0	0	80	255	0	1	2	80	120	0	0	0	0	0	0	0	0	0	0	0	0	180	0	175000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2159	31	30	0	15	32	"Dragon Roar Parchment"	10	37	0	0	70	255	0	1	2	70	105	0	0	0	0	0	0	0	0	0	0	0	0	150	0	100000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2160	32	30	0	15	33	"Dragon Slasher Parchment"	10	37	0	0	90	255	0	1	2	90	135	0	0	0	0	0	0	0	0	0	0	0	0	200	0	265000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2161	33	30	0	15	34	"Ignore Defense Parchment"	10	37	0	0	80	255	0	1	2	80	120	0	0	0	0	0	0	0	0	0	80	0	0	120	0	175000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2162	34	30	0	15	35	"Increase Health Parchment"	10	37	0	0	50	255	0	1	2	50	75	0	0	0	0	0	0	0	0	0	35	0	0	80	0	35000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2163	35	30	0	15	36	"Increase Block Parchment"	10	37	0	0	40	255	0	1	2	40	60	0	0	0	0	0	0	0	0	0	30	0	0	50	0	25000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2164	37	30	0	15	37	"Magic Arrow Book"	10	36	0	0	50	255	0	1	2	50	75	0	0	0	0	0	0	0	0	0	142	0	0	0	0	17000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2165	38	30	0	15	38	"Plasma Ball Book"	10	36	0	0	80	255	0	1	2	80	120	0	0	0	0	0	0	0	0	0	600	0	0	0	0	120000	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
2166	39	30	0	15	39	"Lightning Storm Book"	10	36	0	0	100	255	0	1	2	100	150	0	0	0	0	0	0	0	0	0	1180	0	0	0	0	900000	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
2167	40	30	0	15	40	"Burst Book"	10	36	0	0	90	255	0	1	2	90	135	0	0	0	0	0	0	0	0	0	0	0	0	220	0	35000	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
2168	41	30	0	15	41	"Haste Book"	10	36	0	0	180	255	0	1	2	180	270	0	0	0	0	0	0	0	0	0	0	0	0	400	0	40000	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
2169	42	30	0	15	42	"Explosion Parchment"	10	37	0	0	75	255	0	1	2	75	112	0	0	0	0	0	0	0	0	0	300	0	0	0	0	175000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2170	43	30	0	15	43	"Requiem Parchment"	10	37	0	0	75	255	0	1	2	75	112	0	0	0	0	0	0	0	0	0	416	0	0	0	0	175000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2171	44	30	0	15	44	"Pollution Parchment"	10	37	0	0	75	255	0	1	2	75	112	0	0	0	0	0	0	0	0	0	542	0	0	0	0	175000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
2172	45	30	0	15	45	"Deathside Parchment"	10	37	0	0	75	255	0	1	2	75	112	0	0	0	0	0	0	0	0	0	930	0	0	0	0	175000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
2173	46	30	0	15	46	"Darkness Parchment"	10	37	0	0	75	255	0	1	2	75	112	0	0	0	0	0	0	0	0	0	300	0	0	0	0	175000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
2174	32	0	0	16	0	"Pinocchio"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2175	32	0	0	16	1	"Pinocchio (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2176	32	0	0	16	2	"Geppetto"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2177	32	0	0	16	3	"Geppetto (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2178	32	0	0	16	4	"Blue Fairy"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2179	32	0	0	16	5	"Blue Fairy (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2180	32	0	0	16	6	"Papa Bear"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2181	32	0	0	16	7	"Papa Bear (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2182	32	0	0	16	8	"Baby Bear"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2183	32	0	0	16	9	"Baby Bear (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2184	32	0	0	16	10	"Mama Bear"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2185	32	0	0	16	11	"Mama Bear (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2186	32	0	0	16	12	"Woody"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2187	32	0	0	16	13	"Woody (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2188	32	0	0	16	14	"Treasure Chest"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2189	32	0	0	16	15	"Treasure Chest (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2190	32	0	0	16	16	"Treasure Hunter"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2191	32	0	0	16	17	"Treasure Hunter (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2192	32	0	0	16	18	"Tree Elf"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2193	32	0	0	16	19	"Tree Elf (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2194	32	0	0	16	20	"Grass Fairy"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2195	32	0	0	16	21	"Grass Fairy (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2196	32	0	0	16	22	"Leaf Mage"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2197	32	0	0	16	23	"Leaf Mage (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2198	32	0	0	16	24	"Samba Girl"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2199	32	0	0	16	25	"Samba Girl (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2200	32	0	0	16	26	"Rio"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2201	32	0	0	16	27	"Rio (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2202	32	0	0	16	28	"Bateria"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2203	32	0	0	16	29	"Bateria (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2204	32	0	0	16	30	"Reporter"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2205	32	0	0	16	31	"Dragon Knight"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2206	32	0	0	16	32	"Tiger"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2207	32	0	0	16	33	"Tiger(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2208	32	0	0	16	34	"Libra"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2209	32	0	0	16	35	"Libra (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2210	32	0	0	16	36	"Scorpio"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2211	32	0	0	16	37	"Scorpio (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2212	32	0	0	16	38	"Astro Rabbit"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2213	32	0	0	16	39	"Astro Rabbit (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2214	32	0	0	16	40	"Dotto"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2215	32	0	0	16	41	"Chef Chicken"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2216	32	0	0	16	42	"Chef Chicken (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2217	32	0	0	16	43	"Chicky"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2218	32	0	0	16	44	"Chicky (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2219	32	0	0	16	45	"Angry Rooster"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2220	32	0	0	16	46	"Angry Rooster (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2221	32	0	0	16	47	"Lion"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2222	32	0	0	16	48	"Lion (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2223	32	0	0	16	49	"Knight Instructor"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2224	32	0	0	16	50	"Knight Instructor (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2225	32	0	0	16	51	"Blackbeard"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2226	32	0	0	16	52	"Blackbeard (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2227	32	0	0	16	53	"Toy Robot"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2228	32	0	0	16	54	"Toy Robot (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2229	32	0	0	16	55	"Adventure cat"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2230	32	0	0	16	56	"Adventure cat (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2231	32	0	0	16	57	"Dike"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2232	32	0	0	16	58	"Dike (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2233	32	0	0	16	59	"Rainy Girl"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2234	32	0	0	16	60	"Rainy Girl (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2235	32	0	0	16	61	"Scarecrow"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2236	32	0	0	16	62	"Scarecrow (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
