//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
1043	88	24	0	12	131	"Small Wing of Curse"	6	22	1	0	1	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1044	89	24	0	12	132	"Small Wings of Elf"	6	22	1	0	1	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1045	90	24	0	12	133	"Small Wings of Heaven"	6	22	1	0	1	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1046	91	24	0	12	134	"Small Wings of Satan"	6	22	1	0	1	7	0	3	2	0	0	0	20	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1047	92	24	0	12	135	"Little Warrior's Cloak"	6	22	1	0	1	7	0	2	2	0	0	0	15	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
//1048	93	24	0	12	136	"Jewel of Life Bundle"	9	57	0	0	72	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1049	94	24	0	12	137	"Jewel of Creation Bundle"	9	57	0	0	78	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1050	95	24	0	12	138	"Jewel of Guardian Bundle"	9	57	0	0	75	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1051	96	24	0	12	139	"Gemstone Bundle"	9	57	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1052	97	24	0	12	140	"Jewel of Harmony Bundle"	9	57	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1053	98	24	0	12	141	"Jewel of Chaos Bundle"	9	57	0	0	12	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1092	137	24	0	12	262	"Cloak of Death"	6	28	1	0	150	7	0	2	3	0	0	0	27	0	0	210	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1093	138	24	0	12	263	"Wings of Chaos"	6	28	1	0	150	7	0	4	3	0	0	0	46	0	0	210	0	0	0	0	0	0	0	290	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1094	139	24	0	12	264	"Wings of Magic"	6	28	1	0	150	7	0	4	3	0	0	0	37	0	0	210	0	0	0	0	0	0	0	290	0	0	0	2	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1095	140	24	0	12	265	"Wings of Life"	6	28	1	0	150	7	0	4	3	0	0	0	37	0	0	210	0	0	0	0	0	0	0	290	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1096	141	24	0	12	266	"Wings of Conqueror"	6	60	1	0	150	7	0	4	3	0	0	0	200	0	0	220	0	0	0	0	0	0	0	280	0	0	0	2	2	2	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
//1097	142	24	0	12	267	"Wings of Angel and Devil"	6	62	1	0	350	7	0	4	3	0	0	0	100	0	0	220	0	0	0	0	0	0	0	350	0	0	0	2	2	2	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
//1098	143	24	0	12	268	"Wings of Conqueror"	6	25	1	0	150	7	0	4	3	0	0	0	60	0	0	220	0	0	0	0	0	0	0	400	0	0	0	3	3	3	3	3	3	3	1	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1156	25	0	0	12	401	"Sphere Upgrade Rune"	0	0	0	0	1	255	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10000000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	30	0
//
1175	0	26	0	13	0	"Guardian Angel"	5	45	0	0	23	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	23	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1176	1	26	0	13	1	"Imp"	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1177	2	26	0	13	2	"Horn of Uniria"	5	47	0	0	25	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	25	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1178	3	26	0	13	3	"Horn of Dinorant"	5	47	0	0	110	255	49	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	110	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1179	4	26	0	13	4	"Dark Horse"	5	47	0	0	218	255	62	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1180	5	26	0	13	5	"Dark Raven"	5	45	0	0	0	1	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1181	6	26	0	13	7	"Contract (Summon)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1182	7	26	0	13	8	"Ring of Ice"	4	31	1	0	20	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	20	0	0	2	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0
1183	8	26	0	13	9	"Ring of Poison"	4	31	1	0	17	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	17	0	0	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1184	9	26	0	13	10	"Transformation Ring"	4	33	0	0	0	10	0	1	1	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1185	10	26	0	13	11	"Order (Guardian/Life Stone)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1186	11	26	0	13	12	"Pendant of Lighting"	2	30	1	0	21	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0
1187	12	26	0	13	13	"Pendant of Fire"	2	29	1	0	13	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	13	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0
1188	13	26	0	13	14	"Loch's Feather"	0	0	0	0	78	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1189	14	26	0	13	15	"Fruits"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1190	15	26	0	13	16	"Scroll of Archangel"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1191	16	26	0	13	17	"Blood Bone"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1192	17	26	0	13	18	"Invisibility Cloak"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1193	18	26	0	13	19	"Absolute Weapon of Archangel"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1194	19	26	0	13	20	"Wizards Ring"	4	31	0	0	0	10	0	1	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1195	20	26	0	13	21	"Ring of Fire"	4	31	1	0	30	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	30	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0
1196	21	26	0	13	22	"Ring of Earth"	4	31	1	0	38	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	38	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0
1197	22	26	0	13	23	"Ring of Wind"	4	31	1	0	44	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	44	0	0	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1198	23	26	0	13	24	"Ring of Magic"	4	31	1	0	47	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	47	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
1199	24	26	0	13	25	"Pendant of Ice"	2	30	1	0	34	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	34	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0
1200	25	26	0	13	26	"Pendant of Wind"	2	29	1	0	42	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	42	0	0	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1201	26	26	0	13	27	"Pendant of Water"	2	30	1	0	46	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	46	0	0	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0
1202	27	26	0	13	28	"Pendant of Ability"	2	29	1	0	50	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	50	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
//1203	28	26	0	13	29	"Armor of Guardsman"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1204	29	26	0	13	30	"Cape of Lord"	6	26	1	0	150	7	0	2	3	0	0	0	0	0	0	200	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1205	30	26	0	13	31	"Spirit"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1206	31	26	0	13	32	"Splinter of Armor"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	20	0
//1207	32	26	0	13	33	"Bless of Guardian"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	20	0
//1208	33	26	0	13	34	"Claw of Beast"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	10	0
//1209	34	26	0	13	35	"Fragment of Horn"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1210	35	26	0	13	36	"Broken Horn"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1211	36	26	0	13	37	"Horn of Fenrir"	5	47	0	0	300	255	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	300	0	0	0	2	2	2	1	1	2	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1212	37	26	0	13	38	"Moonstone Pendant"	4	0	0	0	21	10	0	1	1	0	0	0	0	0	0	120	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1213	38	26	0	13	39	"Eilte Transfer Skeleton Ring"	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1214	39	26	0	13	40	"Jack Olantern Ring"	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1215	40	26	0	13	41	"Transfer Christmas Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1216	41	26	0	13	42	"Ring of GM"	4	32	0	0	0	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	255	255	255	255	255	255	255	0	0	0	0	1	0	0	0	0
1217	42	26	0	13	43	"Seal of Ascension"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1218	43	26	0	13	44	"Seal of Wealth"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1219	44	26	0	13	45	"Seal of Sustenance"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220	45	26	0	13	46	"Devil Square Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1221	46	26	0	13	47	"Blood Castle Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1222	47	26	0	13	48	"Kalima Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1223	48	26	0	13	49	"Old Scroll"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//1224	49	26	0	13	50	"Illusion Sorcerer Covenant "	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1225	50	26	0	13	51	"Scroll of Blood"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//1226	51	26	0	13	52	"Condor Flame"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1227	52	26	0	13	53	"Condor Feather"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1228	53	26	0	13	54	"Reset Fruit Strength"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1229	54	26	0	13	55	"Reset Fruit Quickness"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1230	55	26	0	13	56	"Reset Fruit Health"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1231	56	26	0	13	57	"Reset Fruit Energy"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1232	57	26	0	13	58	"Reset Fruit Control"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1233	58	26	0	13	59	"Seal of Mobility"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1234	59	26	0	13	60	"Indulgence"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
//1235	60	26	0	13	61	"Illusion Temple Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1236	61	26	0	13	62	"Seal of Healing"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1237	62	26	0	13	63	"Seal of Divinity"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//1238	63	26	0	13	64	"Demon"	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1239	64	26	0	13	65	"Spirit of Guardian"	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1240	65	26	0	13	66	"Invitation to Santa Village"	11	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1241	66	26	0	13	67	"Pet Rudolph"	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1242	67	26	0	13	68	"Snowman Transformation Ring"	4	33	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1243	68	26	0	13	69	"Talisman of Resurrection"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1244	69	26	0	13	70	"Talisman of Mobility"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1245	70	26	0	13	71	"Sword/Mace/Spear"	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//1246	71	26	0	13	72	"Staff"	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//1247	72	26	0	13	73	"Bow/Crossbow"	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//1248	73	26	0	13	74	"Scepter"	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//1249	74	26	0	13	75	"Stick"	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1250	75	26	0	13	76	"Panda Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1251	76	26	0	13	77	"Brown Panda Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1252	77	26	0	13	78	"Pink Panda Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1253	78	26	0	13	80	"Pet Panda"	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1254	79	26	0	13	81	"Talisman of Guardian"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1255	80	26	0	13	82	"Talisman of Item Protection"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1256	81	26	0	13	83	"Talisman of Wings of Satan"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1257	82	26	0	13	84	"Talisman of Wings of Heaven"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1258	83	26	0	13	85	"Talisman of Wings of Elf"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1259	84	26	0	13	86	"Talisman of Wing of Curse"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1260	85	26	0	13	87	"Talisman of Cape of Emperor"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
