////////////////////////////////////////////////////////////////////////////////																																																				
//	1.2.7.2	1.2.7.2																																					데미지 구분		타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2			
//	사재일	사재일																																																		
//	2016-07-18 11:32 AM	2016-07-18 11:32 AM																																																		
//	Season12 P.1 신스킬 아이템 추가	Season12 P.1 신스킬 아이템 추가													SkilluseType																																					
////////////////////////////////////////////////////////////////////////////////																																																				
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																				
//속성2 [-1(없음). 0(물리). 1(마법)]																																																				
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																				
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																				
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																				
// 일반스킬 : 0 ~ 299 Index																																																				
// 마스터스킬트리 (3차전직) : 300 ~ 1000 Index  - 신스킬(723 ~ 742 Index 의 경우 일반스킬이나 예외처리 됨																																																				
// 스킬강화트리 (4차전직) : 1001 ~ Index																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	ReqEng	ReqStr	ReqDex	ReqCha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서		스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
//453	"Wind Tome Mastery"	0	7	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	141	1	0	0	0	153	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
454	"Sleep Strengthener"	40	1	30	7	6	0	180	0	0	0	0	0	1	4	219	0	0	0	0	0	0	0	0	0	3	0	0	0	3	142	1	0	0	0	154	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
455	"Chain Lightning Strengthener"	75	22	103	0	6	0	245	0	0	0	0	4	1	4	215	0	0	0	0	0	0	0	0	0	3	0	0	0	4	143	1	0	0	0	155	0	0	2	0	0	0	0	0	0	0	3	200	-1	-1	105	0
456	"Lightning Shock Strengthener"	93	22	125	10	6	0	823	0	0	0	0	4	1	4	230	0	0	0	0	0	0	0	0	0	3	0	0	0	4	144	1	0	0	0	156	0	0	2	0	1	0	2	0	0	0	3	200	-1	-1	105	0
457	"Magic Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	145	1	0	0	0	157	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
458	"Drain Life Strengthener"	35	22	57	0	6	0	150	0	0	0	0	5	1	4	214	0	0	0	0	0	0	0	0	0	3	0	0	0	5	146	1	0	0	0	158	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
459	"Weakness Strengthener"		93	3	55	17	6	4000	663	0	0	0	0	0	1	4	221	0	0	0	0	0	0	0	0	0	3	0	0	0	7	147	1	0	0	30	159	2	0	0	0	1	0	2	0	0	0	-1	-1	-1	-1	100	0
460	"Innovation Strengthener"	111	3	77	17	6	4000	912	0	0	0	0	0	1	4	222	0	0	0	0	0	0	0	0	0	3	0	0	0	6	148	1	0	0	30	160	2	0	0	0	1	0	2	0	0	0	-1	-1	-1	-1	100	0
461	"Blind"	0	0	115	25	3	5000	20	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	149	10	0	0	7	161	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
462	"Drain Life Mastery"	35	9	62	0	6	0	150	0	0	0	0	5	1	4	458	0	0	0	0	0	0	0	0	0	3	0	0	0	7	146	1	0	0	0	162	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
463	"Blind Strengthener"	0	1	126	27	3	5000	20	0	0	0	0	0	1	4	461	0	0	0	0	0	0	0	0	0	3	0	0	0	9	149	1	0	0	7	163	2	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0
//464	"New Attack Skill Strengthener"	0																																		164		0	0													
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 명예 - 방어/공격 향상 (디멘션 마스터)																																																				
465	"Stick Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	150	1	0	0	0	165	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
466	"Other World Tome Strengthener"	0	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	151	1	0	0	0	166	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
467	"Stick Mastery"	0	5	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	152	1	0	0	0	167	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
468	"Other World Tome Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	153	1	0	0	0	168	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
469	"Berserker Strengthener"	83	7	150	75	5	5000	620	0	0	0	0	0	1	4	218	0	0	0	0	0	0	0	0	0	3	0	0	0	4	154	1	0	0	0	169	1	0	0	150	2	1	0	1	0	0	-1	-1	-1	-1	100	0
//470	"Berserker Proficiency"	83	7	165	82	5	5000	620	0	0	0	0	0	1	4	469	0	0	0	0	0	0	0	0	0	3	0	0	0	5	154	1	0	0	0	170	1	0	0	151	2	1	0	1	0	0	-1	-1	-1	-1	100	0
470	"Berserker Mastery"	83	173	181	90	5	5000	300	0	0	0	0	0	1	4	469	0	0	0	0	0	0	0	0	0	3	0	0	0	6	154	1	0	0	0	172	1	0	0	152	2	1	0	1	0	10	-1	-1	-1	-1	100	0
471	"Minimum Wizardry/Curse Increase"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	155	1	0	0	0	171	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
473	"Maximum Wizardry/Curse Increase"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	156	1	0	0	0	173	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//474	"Switch to Wizardry/Curse"																																																			
// 듀얼 마스터																																																				
// 견고 - 패시브 (듀얼 마스터)																																																				
//번호	"Name"	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
475	"Wing of Ruin Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	158	1	0	0	0	175	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
476	"Wing of Ruin Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	159	1	0	0	0	176	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//477	"Anger Explosion"																																																			
478	"Wing of Ruin Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	161	1	0	0	0	178	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 투지 - 스킬 강화 (듀얼 마스터)																																																				
479	"Cyclone Strengthener"	0	4	9	0	2	0	0	0	0	0	0	4	0	4	22	0	0	0	0	0	0	0	3	0	0	0	0	0	2	162	1	0	0	0	179	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0
480	"Lightning Strengthener"	13	40	20	0	6	0	72	0	0	0	0	4	1	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	163	1	0	0	0	180	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0
481	"Twisting Slash Strengthener"	0	40	10	10	2	0	0	0	0	0	0	4	0	4	41	0	0	0	0	0	0	0	3	0	0	0	0	0	2	164	1	0	0	0	181	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0
482	"Power Slash Strengthener"	0	17	15	0	5	0	0	0	0	0	0	4	-1	4	56	0	0	0	0	0	0	0	3	0	0	0	0	0	2	165	1	0	0	0	182	0	1	1	0	1	0	2	0	2	2	1	100	-1	-1	125	0
483	"Flame Strengthener"	35	17	55	0	6	0	160	0	0	0	0	1	1	4	5	0	0	0	0	0	0	0	3	0	0	0	0	0	3	166	1	0	0	0	183	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	120	0
484	"Blast Strengthener"	80	17	165	0	6	0	500	0	0	0	0	4	1	4	13	0	0	0	0	0	0	0	3	0	0	0	0	0	3	167	1	0	0	0	184	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0
485	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	168	1	0	0	0	185	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
486	"Inferno Strengthener"	88	4	220	0	0	0	724	0	0	0	0	1	1	4	14	0	0	0	0	0	0	0	3	0	0	0	0	0	4	169	1	0	0	0	186	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0
487	"Evil Spirit Strengthener"	50	4	108	0	6	0	220	0	0	0	0	5	1	4	9	0	0	0	0	0	0	0	3	0	0	0	0	0	4	170	1	0	0	0	187	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0
488	"Magic Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	171	1	0	0	0	188	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
489	"Ice Strengthener"	25	40	42	0	6	0	120	0	0	0	0	2	1	4	7	0	0	0	0	0	0	0	3	0	0	0	0	0	5	172	1	0	0	0	189	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0
490	"Fire Slash Strengthener"	0	3	15	22	3	0	0	596	0	0	0	5	-1	4	55	0	0	0	0	0	0	0	3	0	0	0	0	0	5	173	1	0	0	0	190	0	0	1	0	1	0	2	0	0	2	1	150	-1	-1	105	0
491	"Ice Mastery"	25	1	46	0	6	0	120	0	0	0	0	2	1	4	489	0	0	0	0	0	0	0	3	0	0	0	0	0	6	172	1	0	0	0	246	0	0	0	0	0	0	0	0	0	0	3	45	-1	-1	150	0
492	"Flame Strike Strengthener"	0	4	30	37	3	0	0	0	0	0	0	1	1	4	236	0	0	0	0	0	0	0	3	0	0	0	0	0	6	175	1	0	0	0	192	0	0	1	0	1	0	2	0	0	2	1	200	-1	-1	135	0
493	"Fire Slash Mastery"	0	7	17	24	3	0	0	596	0	0	0	5	-1	4	490	0	0	0	0	0	0	0	3	0	0	0	0	0	7	173	1	0	0	0	193	0	0	0	0	1	0	2	0	0	0	1	150	-1	-1	105	0
494	"Flame Strike Mastery"	0	7	33	40	3	0	0	0	0	0	0	1	1	4	492	0	0	0	0	0	0	0	3	0	0	0	0	0	7	175	1	0	0	0	194	0	0	0	0	1	0	2	0	0	2	1	200	-1	-1	135	0
495	"Earth Prison"	0	26	180	15	0	5000	20	0	0	0	0	3	1	4	0	0	0	0	0	3	0	0	3	0	0	0	0	3	8	178	10	0	0	0	197	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	135	0
496	"Gigantic Storm Strengthener"	220	3	132	11	6	0	1058	0	0	0	0	4	1	4	237	0	0	0	0	0	0	0	3	0	0	0	0	0	7	180	1	0	0	0	199	0	0	2	0	1	0	2	0	0	0	3	250	-1	-1	115	0
497	"Earth Prison Strengthener"	0	4	198	17	0	3000	20	0	0	0	0	3	1	4	495	0	0	0	0	3	0	0	3	0	0	0	0	3	9	178	1	0	0	0	201	0	0	2	0	1	1	0	1	0	0	1	200	-1	-1	135	0
//498	"Death Blow"																																																			
//499	"Gigantic Storm Strengthener"																																																			
//500	"Aqua Blast Strengthener"																																																			
//501	"Freeze Earth Strengthener"																																																			
//502	"Death Blow Strengthener"																																																			
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 궁극 - 방어/공격 향상 (듀얼 마스터)																																																				
//503	"Switch to Attack/Wizardry"																																																			
// 로드 엠퍼러																																																				
// 단호 - 패시브 (로드 엠퍼러)																																																				
//번호	"Name"	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
504	"Emperor Cape Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	182	1	0	0	0	204	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
505	"Emperor Cape Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	183	1	0	0	0	205	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
506	"Adds Command Stat"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	184	1	0	0	0	206	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
507	"Emperor Cape Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	185	1	0	0	0	207	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 정의 - 스킬 강화 (로드 엠퍼러)																																																				
508	"Fire Burst Strengthener"	74	4	25	0	6	0	79	0	0	0	0	1	1	4	61	0	0	0	0	0	0	0	0	3	0	0	0	0	2	186	1	0	0	0	208	0	0	1	0	0	0	0	0	0	0	1	100	-1	-1	135	0
509	"Force Wave Strengthener"	0	40	15	0	4	0	0	0	0	0	0	4	1	4	60	0	0	0	0	0	0	0	0	3	0	0	0	0	2	187	1	0	0	0	209	0	0	1	0	0	0	0	0	0	0	1	40	-1	-1	160	0
510	"Dark Horse Strengthener (1)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	188	1	0	0	0	210	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
511	"Critical DMG Increase PowUp"	82	3	75	75	0	0	102	0	0	300	0	0	-1	4	64	0	0	0	0	0	0	0	0	3	0	0	0	0	3	189	1	0	0	0	211	1	0	0	5	2	1	0	1	0	0	-1	-1	-1	-1	100	0
512	"Earthshake Strengthener"	0	4	0	75	10	10000	0	0	0	0	0	3	0	4	62	0	0	0	0	0	0	0	0	3	0	0	0	0	3	190	1	0	0	0	212	0	0	1	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0
513	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	191	1	0	0	0	213	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
514	"Fire Burst Mastery"	74	1	27	0	6	0	79	0	0	0	0	1	1	4	508	0	0	0	0	0	0	0	0	3	0	0	0	0	4	186	1	0	0	0	214	0	0	0	0	0	0	0	0	0	0	1	100	-1	-1	135	0
515	"Critical DMG Increase PowUp (2)"	82	10	82	82	0	0	102	0	0	300	0	0	-1	4	511	0	0	0	0	0	0	0	0	3	0	0	0	0	4	189	1	0	0	0	215	1	0	0	5	2	1	0	1	0	0	-1	-1	-1	-1	100	0
516	"Earthshake Mastery"	0	1	0	75	10	10000	0	0	0	0	0	3	0	4	512	0	0	0	0	0	0	0	0	3	0	0	0	0	4	190	1	0	0	0	216	0	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0
517	"Critical DMG Increase PowUp (3)"	82	7	100	100	0	0	102	0	0	300	0	0	-1	4	515	0	0	0	0	0	0	0	0	3	0	0	0	0	5	189	1	0	0	0	217	1	0	0	148	2	1	0	1	0	0	-1	-1	-1	-1	100	0
518	"Fire Scream Strengthener"	102	22	45	11	6	0	150	0	0	70	0	1	1	4	78	0	0	0	0	0	0	0	0	3	0	0	0	0	5	192	1	0	0	0	218	0	0	1	0	0	0	2	0	0	0	1	150	-1	-1	115	0
519	"Electric Spark Strengthener"	92	3	0	150	10	5000	126	0	0	340	0	4	1	4	65	0	0	0	0	0	0	0	0	3	0	0	0	0	6	193	1	0	0	0	219	0	0	1	0	1	1	0	1	0	0	1	100	-1	-1	100	0
520	"Fire Scream Mastery"	102	5	49	12	6	0	150	0	0	70	0	1	1	4	518	0	0	0	0	0	0	0	0	3	0	0	0	0	6	192	1	0	0	0	220	0	0	0	0	0	0	2	0	0	0	1	150	-1	-1	115	0
//521	"Iron Defense "	0	28	64	29	0	30000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	24	10	0	0	10	23	1	0	0	134	2	1	0	1	0	0	-1	-1	-1	-1	100	0
522	"Critical DMG Increase Mastery"	82	1	110	110	0	0	102	0	0	300	0	0	-1	4	517	0	0	0	0	0	0	0	0	3	0	0	0	0	7	189	1	0	0	0	222	1	0	0	149	2	1	0	1	0	0	-1	-1	-1	-1	100	0
523	"Chaotic Diseier Strengthener"	100	22	75	22	6	0	84	0	0	0	0	5	1	4	238	0	0	0	0	0	0	0	0	3	0	0	0	0	7	194	1	0	0	0	223	0	0	1	0	1	0	2	0	0	0	1	150	-1	-1	105	0
//524	"Iron Defense Strengthener"	0	3	70	31	0	30000	0	0	0	0	0	0	-1	4	521	0	0	0	0	0	0	0	0	3	0	0	0	0	9	24	1	0	0	10	224	1	0	0	165	2	1	0	1	0	0	-1	-1	-1	-1	100	0
//525	"New Attack Skill Strengthener (Dark)"	0																													195					225																
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 정복 - 방어/공격 향상 (로드 엠퍼러)																																																				
526	"Dark Spirit Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	196	1	0	0	0	226	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
527	"Scepter Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	197	1	0	0	0	227	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
528	"Shield Strengthener"	0	10	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	198	1	0	0	0	228	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
529	"Use Scepter : Pet Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	199	1	0	0	0	229	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
530	"Dark Spirit Strengthener (2)"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	200	1	0	0	0	230	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
531	"Scepter Mastery"	0	5	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	201	1	0	0	0	231	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
532	"Shield Mastery"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	202	1	0	0	0	232	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
533	"Command Attack Increase"	0	20	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	203	1	0	0	0	233	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
534	"Dark Spirit Strengthener (3)"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	204	1	0	0	0	234	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
535	"Pet Durability Strengthener"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	205	1	0	0	0	235	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
536	"Dark Spirit Strengthener (4)"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	206	1	0	0	0	236	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//537	"Switch to Attack Power"																																																			
538	"Dark Spirit Strengthener (5)"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	208	1	0	0	0	238	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
539	"Spirit Lord"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	209	1	0	0	0	239	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//540	"Meteorite Strengthener"																																																			
//541	"Meteorite Mastery"																																																			
//542	"Multi-Shot Strengthener"																																																			
//543	"Multi-Shot Mastery"																																																			
//544	"Poison Arrow Strengthener"																																																			
//545	"Blind Strengthener"																																																			
//546	"Ice Mastery"																																																			
//547	"Iron Defense Strengthener"																																																			
//피스트 마스터																																																				
// 근성 - 패시브 (피스트 마스터)																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
548	"Reigning Cloak Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	212	1	0	0	0	248	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
549	"Reigning Cloak Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	213	1	0	0	0	249	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
550	"Reigning Cloak Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	214	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 의지 - 스킬 강화 (피스트 마스터)																																																				
551	"Killing Blow Strengthener"	0	22	10	0	2	0	0	0	0	0	0	3	1	4	260	0	0	0	0	0	0	0	0	0	0	3	0	0	2	215	1	0	0	0	251	0	1	1	0	0	0	1	0	2	0	4	100	-1	-1	155	0
552	"Beast Uppercut Strengthener"	0	22	10	0	2	0	0	0	0	0	0	1	1	4	261	0	0	0	0	0	0	0	0	0	0	3	0	0	2	216	1	0	0	0	252	0	1	1	0	0	0	1	0	2	0	4	100	-1	-1	155	0
//553	"Attack Success Rate Strengthener"																																																			
554	"Killing Blow Mastery"	0	1	10	0	2	0	0	0	0	0	0	3	1	4	551	0	0	0	0	0	0	0	0	0	0	3	0	0	3	215	1	0	0	0	254	0	1	0	0	0	0	1	0	0	0	4	100	-1	-1	155	0
555	"Beast Uppercut Mastery"	0	1	10	0	2	0	0	0	0	0	0	1	1	4	552	0	0	0	0	0	0	0	0	0	0	3	0	0	3	216	1	0	0	0	255	0	1	0	0	0	0	1	0	2	0	4	100	-1	-1	155	0
