//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
1766	193	28	0	14	200	"Asura Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1767	194	28	0	14	201	"Thunder Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1768	195	28	0	14	202	"Soul Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1769	196	28	0	14	206	"Lackluster Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1770	197	28	0	14	207	"Luxurious Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1771	198	28	0	14	208	"Exciting Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1772	199	28	0	14	209	"Tradeable Seal"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1773	200	28	0	14	210	"Summon Scroll (Lv1)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1774	201	28	0	14	211	"Summon Scroll (Lv2)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1775	202	28	0	14	212	"Summon Scroll (Lv3)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1776	203	28	0	14	213	"Summon Scroll (Lv4)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1777	204	28	0	14	215	"Card Piece"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0
1778	28	0	0	14	215	"Card Piece"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	24	0
1779	205	28	0	14	216	"Card Deck"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1780	28	0	0	14	216	"Card Deck"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1781	206	28	0	14	217	"Titan's Anger"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1782	207	28	0	14	218	"Tantalose's Punishment"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1783	208	28	0	14	219	"Erohim's Nightmare"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1784	209	28	0	14	220	"Hell Maine's Insanity"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1785	210	28	0	14	221	"Kundun's Greed"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1786	211	28	0	14	222	"Unique Accessory Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1787	212	28	0	14	223	"Cursed Castle Water"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1788	213	28	0	14	224	"Bless of Light (Greater)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1789	214	28	0	14	225	"Scroll Master of Defense"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1790	215	28	0	14	226	"Scroll Master of Wizardry"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1791	216	28	0	14	227	"Scroll Master of Health"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1792	217	28	0	14	228	"Scroll Master of Mana"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1793	218	28	0	14	229	"Scroll Master of Wrath"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1794	219	28	0	14	230	"Scroll Master of Recovery"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1795	220	28	0	14	231	"Scroll Master of Battle"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1796	221	28	0	14	232	"Scroll Master of Strenghener"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1797	222	28	0	14	233	"Unique Weapon Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1798	223	28	0	14	234	"Monster Summoning Scroll"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1799	224	28	0	14	235	"Scroll of Swiftness Master"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1800	225	28	0	14	236	"Reward Jar"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1801	226	28	0	14	237	"Reward Jar"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1802	227	28	0	14	238	"Reward Jar"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1803	228	28	0	14	239	"Reward Jar"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1804	229	28	0	14	240	"Reward Jar"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1805	230	28	0	14	241	"Valuable Reward Jar"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1806	231	28	0	14	242	"Golden Apple"	0	51	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0
1807	232	28	0	14	243	"Golden Apple(2)"	0	51	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0
1808	233	28	0	14	244	"Evomon Summoning Scroll"	11	68	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1809	234	28	0	14	245	"Tetra Crystal (Greater)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1810	235	28	0	14	246	"Tetra Crystal (Standard)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1811	236	28	0	14	247	"Tetra Crystal (Minor)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1812	237	28	0	14	248	"Minor Evomon Box"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1813	238	28	0	14	249	"Standard Evomon Box"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1814	239	28	0	14	250	"Greater Evomon Box"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1815	240	28	0	14	251	"Luxurious Evomon Box"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1816	241	28	0	14	252	"Magnificent Evomon Box"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1817	242	28	0	14	253	"Legendary Evomon Box"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1818	243	28	0	14	254	"Gift of Henchmen"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1819	244	28	0	14	256	"Gift of Knights"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1820	245	28	0	14	257	"Gift of High Knights"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1821	246	28	0	14	258	"Minor Devil's Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1822	247	28	0	14	259	"Devil's Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1823	248	28	0	14	260	"High Devil's Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1824	249	28	0	14	261	"Guardsman's Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1825	250	28	0	14	262	"Guardman Captain's Box"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1826	251	28	0	14	263	"Bless of Light (Low Grade)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1827	252	28	0	14	264	"Bless of Light (Middle Grade)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1828	253	28	0	14	265	"Goblin Treasure Box (Green)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1829	254	28	0	14	266	"Goblin Treasure Box (Blue)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1830	255	28	0	14	267	"Goblin Treasure Box (Red)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1831	256	28	0	14	268	"Goblin Treasure Box (Yellow)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1832	257	28	0	14	269	"Normal EXP Potion (1)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1833	258	28	0	14	270	"Normal EXP Potion (2)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1834	259	28	0	14	271	"Normal EXP Potion (3)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1835	260	28	0	14	272	"Normal EXP Potion (4)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1836	261	28	0	14	273	"Master EXP Potion (1)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1837	262	28	0	14	274	"Master EXP Potion (2)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1838	263	28	0	14	275	"Master EXP Potion (3)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1839	264	28	0	14	276	"Master EXP Potion (4)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1840	265	28	0	14	277	"Special Card"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	100	0
1841	266	28	0	14	278	"Piece of Summoning Scroll"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25	0
1842	267	28	0	14	279	"Master EXP Potion (5)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1843	268	28	0	14	280	"Master EXP Potion (6)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1844	269	28	0	14	281	"Grow Lancer Character Card"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1845	270	28	0	14	282	"Mastery Box(Minor)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1846	271	28	0	14	283	"Mastery Box(Standard)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1847	272	28	0	14	284	"Mastery Box(Greater)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1848	273	28	0	14	285	"Ruud"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1849	274	28	0	14	286	"Pentagram Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1850	275	28	0	14	287	"Mastery Reward Chest(2000)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1851	276	28	0	14	288	"Mastery Reward Chest(1000)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1852	277	28	0	14	289	"Mastery Reward Chest(500)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1853	278	28	0	14	290	"Elemental Powder"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	50	0
0	295	28	0	14	291	"Rune Wiz Character Card"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1854	279	28	0	14	293	"Elemental Capsule(Normal)"	0	72	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	30	0
1855	280	28	0	14	296	"Capsule(Fire)"	0	72	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	0
1856	281	28	0	14	309	"Fragment of Radiance slot (1)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1857	282	28	0	14	310	"Fragment of Radiance slot (2)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1858	283	28	0	14	311	"Fragment of Radiance slot (3)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1859	284	28	0	14	312	"Fragment of Radiance slot (4)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1860	285	28	0	14	316	"Expansion Scroll of Radiance slot"	0	70	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1861	286	28	0	14	320	"Blessing of Spirit"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	30	0
1862	287	28	0	14	336	"Mastery Reward Chest(100)"	0	72	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1863	288	28	0	14	337	"Capsule(Earth)"	0	72	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	0
1864	289	28	0	14	338	"Capsule(Water)"	0	72	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	0
1865	290	28	0	14	339	"Capsule(Wind)"	0	72	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	0
1866	291	28	0	14	340	"Capsule(Darkness)"	0	72	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	0
1867	292	28	0	14	341	"Sealed Stone Shard"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1868	293	28	0	14	342	"Steel of Heaven"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	10	0
